> 1 contour -Z1
-146	63.999999	1
-145	63.9999990463	1
-144	63.9999990463	1
-143	63.9999990463	1
-142.000000954	63	1
-142	62.9999990463	1
-141	62.9999990463	1
-140	62.9999990463	1
-139.000000954	62	1
-139	61.9999990463	1
-138.000000954	61	1
-138.000000954	60	1
-139	59.0000009537	1
-139.000000954	59	1
-140	58.0000009537	1
-141	58.0000009537	1
-142	58.0000009537	1
-142.000000954	58	1
-143	57.0000009537	1
-144	57.0000009537	1
-145	57.0000009537	1
-145.000000954	57	1
-146	56.0000009537	1
-147	56.0000009537	1
-147.000000954	56	1
-148	55.0000009537	1
-149	55.0000009537	1
-149.000000954	55	1
-150	54.0000009537	1
-151	54.0000009537	1
-151.000000954	54	1
-152	53.0000009537	1
-153	53.0000009537	1
-153.000000954	53	1
-154	52.0000009537	1
-155	52.0000009537	1
-155.000000954	52	1
-156	51.0000009537	1
-157	51.0000009537	1
-158	51.0000009537	1
-159	51.0000009537	1
-160	51.0000009537	1
-160.000000954	51	1
-161	50.0000009537	1
-162	50.0000009537	1
-163	50.0000009537	1
-164	50.0000009537	1
-165	50.0000009537	1
-165.000000954	50	1
-166	49.0000009537	1
-167	49.0000009537	1
-168	49.0000009537	1
-169	49.0000009537	1
-169.000000954	49	1
-170	48.0000009537	1
-171	48.0000009537	1
-172	48.0000009537	1
-173	48.0000009537	1
-174	48.0000009537	1
-175	48.0000009537	1
-176	48.0000009537	1
-177	48.0000009537	1
-177.000000954	48	1
-178	47.0000009537	1
-179	47.0000009537	1
180	47.0000009537	1
179	47.0000009537	1
178	47.0000009537	1
177.000000954	48	1
177	48.0000009537	1
176	48.0000009537	1
175	48.0000009537	1
174	48.0000009537	1
173	48.0000009537	1
172.000000954	49	1
172	49.0000009537	1
171	49.0000009537	1
170	49.0000009537	1
169	49.0000009537	1
168.000000954	50	1
168	50.0000009537	1
167	50.0000009537	1
166	50.0000009537	1
165	50.0000009537	1
164.999999046	50	1
164	49.0000009537	1
163	49.0000009537	1
162.999999046	49	1
162	48.0000009537	1
161	48.0000009537	1
160.999999046	48	1
160	47.0000009537	1
159.999999046	47	1
159	46.0000009537	1
158.999999046	46	1
158	45.0000009537	1
157.999999046	45	1
157	44.0000009537	1
156	44.0000009537	1
155.999999046	44	1
155	43.0000009537	1
154	43.0000009537	1
153.999999046	43	1
153	42.0000009537	1
152	42.0000009537	1
151.999999046	42	1
151	41.0000009537	1
150.999999046	41	1
150	40.0000009537	1
149	40.0000009537	1
148.999999046	40	1
148	39.0000009537	1
147.999999046	39	1
147.999999046	38	1
147	37.0000009537	1
146.999999046	37	1
146.999999046	36	1
146	35.0000009537	1
145.999999046	35	1
145.999999046	34	1
145.999999046	33	1
145.999999046	32	1
145.999999046	31	1
145.999999046	30	1
146	29.9999990463	1
146.999999046	29	1
146.999999046	28	1
146.999999046	27	1
146.999999046	26	1
146.999999046	25	1
147	24.9999990463	1
148	24.9999990463	1
148.999999046	24	1
148.999999046	23	1
149	22.9999990463	1
149.999999046	22	1
149.999999046	21	1
150	20.9999990463	1
150.999999046	20	1
150.999999046	19	1
150.999999046	18	1
150.999999046	17	1
150.999999046	16	1
150.999999046	15	1
150	14.0000009537	1
149.999999046	14	1
149.999999046	13	1
149	12.0000009537	1
148.999999046	12	1
148	11.0000009537	1
147.999999046	11	1
147	10.0000009537	1
146.999999046	10	1
146	9.00000095367	1
145	9.00000095367	1
144	9.00000095367	1
143.999999046	9	1
143	8.00000095367	1
142	8.00000095367	1
141	8.00000095367	1
140.999999046	8	1
140.999999046	7	1
140	6.00000095367	1
139.999999046	6	1
139	5.00000095367	1
138.999999046	5	1
138	4.00000095367	1
137	4.00000095367	1
136	4.00000095367	1
135	4.00000095367	1
134	4.00000095367	1
133	4.00000095367	1
132.000000954	5	1
132.000000954	6	1
132	6.00000095367	1
131.000000954	7	1
132	7.99999904633	1
132.000000954	8	1
132.000000954	9	1
133	9.99999904633	1
134	9.99999904633	1
135	9.99999904633	1
135.000000954	10	1
136	10.9999990463	1
136.000000954	11	1
136.000000954	12	1
137	12.9999990463	1
137.000000954	13	1
138	13.9999990463	1
139	13.9999990463	1
140	13.9999990463	1
141	13.9999990463	1
142	13.9999990463	1
142.000000954	14	1
143	14.9999990463	1
144	14.9999990463	1
144.000000954	15	1
144.000000954	16	1
144.000000954	17	1
144.000000954	18	1
144.000000954	19	1
144.000000954	20	1
144	20.0000009537	1
143.000000954	21	1
143	21.0000009537	1
142.000000954	22	1
142	22.0000009537	1
141	22.0000009537	1
140.000000954	23	1
140.000000954	24	1
140.000000954	25	1
140.000000954	26	1
140.000000954	27	1
140	27.0000009537	1
139.000000954	28	1
139.000000954	29	1
139.000000954	30	1
139	30.0000009537	1
138	30.0000009537	1
137.999999046	30	1
137	29.0000009537	1
136	29.0000009537	1
135.999999046	29	1
135	28.0000009537	1
134.999999046	28	1
134	27.0000009537	1
133.999999046	27	1
133	26.0000009537	1
132.999999046	26	1
132.999999046	25	1
132	24.0000009537	1
131	24.0000009537	1
130.999999046	24	1
130	23.0000009537	1
129.999999046	23	1
129	22.0000009537	1
128.999999046	22	1
128	21.0000009537	1
127	21.0000009537	1
126.999999046	21	1
126	20.0000009537	1
125	20.0000009537	1
124.999999046	20	1
125	19.9999990463	1
125.999999046	19	1
125.999999046	18	1
126	17.9999990463	1
126.999999046	17	1
126.999999046	16	1
126.999999046	15	1
127	14.9999990463	1
128	14.9999990463	1
128.999999046	14	1
128.999999046	13	1
129	12.9999990463	1
129.999999046	12	1
129	11.0000009537	1
128.999999046	11	1
129	10.9999990463	1
129.999999046	10	1
130	9.99999904633	1
130.999999046	9	1
130.999999046	8	1
130	7.00000095367	1
129.999999046	7	1
129.999999046	6	1
130	5.99999904633	1
130.999999046	5	1
130.999999046	4	1
130.999999046	3	1
130.999999046	2	1
130	1.00000095367	1
129.999999046	1	1
129.999999046	0	1
129.999999046	-1	1
129.999999046	-2	1
130	-2.00000095367	1
130.000000954	-2	1
131	-1.00000095367	1
132	-1.00000095367	1
133	-1.00000095367	1
134	-1.00000095367	1
134.000000954	-1	1
134.000000954	0	1
135	0.999999046326	1
135.000000954	1	1
136	1.99999904633	1
137	1.99999904633	1
138	1.99999904633	1
139	1.99999904633	1
139.999999046	1	1
140	0.999999046326	1
141	0.999999046326	1
142	0.999999046326	1
142.999999046	0	1
143	-9.53674316406e-07	1
144	-9.53674316406e-07	1
145	-9.53674316406e-07	1
145.999999046	-1	1
146	-1.00000095367	1
146.000000954	-1	1
146.000000954	0	1
146.000000954	1	1
146.000000954	2	1
146	2.00000095367	1
145.000000954	3	1
145	3.00000095367	1
144.000000954	4	1
144	4.00000095367	1
143.000000954	5	1
143.000000954	6	1
143.000000954	7	1
144	7.99999904633	1
144.000000954	8	1
145	8.99999904633	1
146	8.99999904633	1
147	8.99999904633	1
148	8.99999904633	1
148.999999046	8	1
148.999999046	7	1
148.999999046	6	1
149	5.99999904633	1
150	5.99999904633	1
150.999999046	5	1
151	4.99999904633	1
151.999999046	4	1
151.999999046	3	1
151.999999046	2	1
151.999999046	1	1
151.999999046	0	1
152	-9.53674316406e-07	1
152.999999046	-1	1
153	-1.00000095367	1
154	-1.00000095367	1
154.999999046	-2	1
155	-2.00000095367	1
155.999999046	-3	1
155.999999046	-4	1
