> 1 contour -Z1
168	53.999999	1
167.999999	54	1
167	54.999999	1
166	54.999999	1
165.999999	55	1
165	55.999999	1
164.000001	55	1
164	54.999999	1
163.000001	54	1
163	53.999999	1
162.000001	53	1
162	52.999999	1
161	52.999999	1
160.000001	52	1
160	51.999999	1
159.000001	51	1
159	50.999999	1
158.000001	50	1
158	49.999999	1
157.000001	49	1
157	48.999999	1
156	48.999999	1
155.000001	48	1
155	47.999999	1
154.000001	47	1
154	46.999999	1
153.000001	46	1
153	45.999999	1
152	45.999999	1
151.000001	45	1
151	44.999999	1
150	44.999999	1
149.000001	44	1
149	43.999999	1
148	43.999999	1
147.000001	43	1
147	42.999999	1
146	42.999999	1
145.000001	42	1
145	41.999999	1
144	41.999999	1
143.000001	41	1
143.000001	40	1
143.000001	39	1
143.000001	38	1
143	37.999999	1
142.000001	37	1
142	36.999999	1
141.000001	36	1
141.000001	35	1
141	34.999999	1
140.000001	34	1
141	33.000001	1
141.000001	33	1
141.000001	32	1
141.000001	31	1
141.000001	30	1
142	29.000001	1
142.000001	29	1
142.000001	28	1
142.000001	27	1
142.000001	26	1
142.000001	25	1
142.000001	24	1
142.000001	23	1
143	22.000001	1
144	22.000001	1
144.000001	22	1
145	21.000001	1
146	21.000001	1
146.000001	21	1
146.000001	20	1
146	19.999999	1
145	19.999999	1
144.999999	20	1
144	20.999999	1
143.999999	21	1
143	21.999999	1
> 1 contour -Z1
141.999999	23	1
141	23.999999	1
140.999999	24	1
140.999999	25	1
> 1 contour -Z1
138.999999	31	1
138.999999	32	1
138	32.999999	1
137.999999	33	1
137	33.999999	1
136.000001	33	1
136	32.999999	1
135.000001	32	1
135	31.999999	1
134	31.999999	1
133.000001	31	1
133	30.999999	1
132.000001	30	1
132	29.999999	1
131.000001	29	1
131	28.999999	1
130.000001	28	1
130	27.999999	1
129.000001	27	1
129	26.999999	1
128.000001	26	1
128	25.999999	1
127.000001	25	1
127	24.999999	1
126.000001	24	1
126	23.999999	1
125	23.999999	1
124	23.999999	1
123	23.999999	1
122.000001	23	1
122	22.999999	1
121.000001	22	1
121.000001	21	1
122	20.000001	1
122.000001	20	1
122.000001	19	1
122.000001	18	1
123	17.000001	1
123.000001	17	1
123.000001	16	1
124	15.000001	1
124.000001	15	1
125	14.000001	1
125.000001	14	1
125.000001	13	1
126	12.000001	1
126.000001	12	1
126.000001	11	1
126.000001	10	1
127	9.000001	1
127.000001	9	1
127.000001	8	1
127.000001	7	1
127.000001	6	1
127.000001	5	1
128	4.000001	1
128.999999	5	1
129	5.000001	1
130	5.000001	1
> 1 contour -Z1
131.999999	7	1
132	7.000001	1
132.999999	8	1
133	8.000001	1
134	8.000001	1
134.999999	9	1
> 1 contour -Z1
137	11.000001	1
138	11.000001	1
138.000001	11	1
138.000001	10	1
138.000001	9	1
138	8.999999	1
137.000001	8	1
137	7.999999	1
136	7.999999	1
135	7.999999	1
134.000001	7	1
134	6.999999	1
133.000001	6	1
133	5.999999	1
> 1 contour -Z1
130	4.999999	1
129.000001	4	1
130	3.000001	1
130.000001	3	1
130.000001	2	1
> 1 contour -Z1
135	-0.999999000001	1
135.999999	0	1
136	9.99999087981e-07	1
137	9.99999087981e-07	1
138	9.99999087981e-07	1
138.000001	0	1
139	-0.999999000001	1
140	-0.999999000001	1
140.000001	-1	1
141	-1.999999	1
142	-1.999999	1
142.999999	-1	1
143	-0.999999000001	1
144	-0.999999000001	1
145	-0.999999000001	1
> 1 contour -Z1
147	9.99999087981e-07	1
148	9.99999087981e-07	1
148.000001	0	1
149	-0.999999000001	1
150	-0.999999000001	1
151	-0.999999000001	1
151.000001	-1	1
152	-1.999999	1
153	-1.999999	1
153.000001	-2	1
154	-2.999999	1
154.000001	-3	1
154.000001	-4	1
154.000001	-5	1
155	-5.999999	1
155.000001	-6	1
156	-6.999999	1
157	-6.999999	1
158	-6.999999	1
159	-6.999999	1
159.000001	-7	1
160	-7.999999	1
161	-7.999999	1
161.000001	-8	1
161.000001	-9	1
162	-9.999999	1
163	-9.999999	1
163.999999	-9	1
164	-8.999999	1
165	-8.999999	1
165.999999	-8	1
> 1 contour -Z1
167	-8.999999	1
> 1 contour -Z1
177.000001	-12	1
178	-12.999999	1
178.000001	-13	1
179	-13.999999	1
180	-13.999999	1
-179	-13.999999	1
-178	-13.999999	1
-177	-13.999999	1
-176.999999	-14	1
-176	-14.999999	1
-175	-14.999999	1
-174	-14.999999	1
-173.999999	-15	1
-173	-15.999999	1
-172.999999	-16	1
-172.999999	-17	1
-172.999999	-18	1
-172.999999	-19	1
-173	-19.000001	1
-173.999999	-20	1
-173.999999	-21	1
-174	-21.000001	1
-174.999999	-22	1
-174.999999	-23	1
-175	-23.000001	1
-175.999999	-24	1
-175.999999	-25	1
-175.999999	-26	1
-175.999999	-27	1
-176	-27.000001	1
-176.999999	-28	1
-176.999999	-29	1
-176.999999	-30	1
-177	-30.000001	1
> 1 contour -Z1
-178	-33.000001	1
-178.999999	-34	1
-178.999999	-35	1
-179	-35.000001	1
-179.999999	-36	1
-179.999999	-37	1
180	-37.000001	1
179.000001	-38	1
> 1 contour -Z1
-178	-40.999999	1
-177.999999	-41	1
> 1 contour -Z1
152	-11.000001	1
> 1 contour -Z1
119.999999	-12	1
119.999999	-11	1
119.999999	-10	1
119	-9.000001	1
118	-9.000001	1
117	-9.000001	1
116	-9.000001	1
115	-9.000001	1
114.999999	-9	1
114	-8.000001	1
113	-8.000001	1
112	-8.000001	1
111	-8.000001	1
110	-8.000001	1
109	-8.000001	1
108	-8.000001	1
107	-8.000001	1
106.999999	-8	1
106	-7.000001	1
105.999999	-7	1
105	-6.000001	1
104	-6.000001	1
103	-6.000001	1
102	-6.000001	1
101.999999	-6	1
101	-5.000001	1
100.999999	-5	1
100	-4.000001	1
99.999999	-4	1
99	-3.000001	1
98.999999	-3	1
98.999999	-2	1
98	-1.000001	1
97.999999	-1	1
97	-9.99999087981e-07	1
96.999999	0	1
96.999999	1	1
96	1.999999	1
95.999999	2	1
95	2.999999	1
94.999999	3	1
94	3.999999	1
93.999999	4	1
93.999999	5	1
93	5.999999	1
92.999999	6	1
92.999999	7	1
92.999999	8	1
92	8.999999	1
91.999999	9	1
91.999999	10	1
91.999999	11	1
91.999999	12	1
91.999999	13	1
> 1 contour -Z1
67	22.999999	1
66.999999	23	1
66.999999	24	1
66	24.999999	1
65.000001	24	1
65	23.999999	1
64	23.999999	1
63.000001	23	1
63	22.999999	1
> 1 contour -Z1
169.999999046	56	1
169.999999046	55	1
169	54.0000009537	1
168.000000954	55	1
168	55.0000009537	1
167	55.0000009537	1
166.000000954	56	1
166	56.0000009537	1
165.000000954	57	1
166	57.9999990463	1
> 1 contour -Z1
-123	49.0000009537	1
-123.999999046	50	1
> 1 contour -Z1
7	42.999999	1
7.99999904633	42	1
7.99999904633	41	1
7.99999904633	40	1
7.99999904633	39	1
8	38.9999990463	1
9	38.9999990463	1
9.99999904633	38	1
9	37.0000009537	1
8	37.0000009537	1
7	37.0000009537	1
6	37.0000009537	1
5.99999904633	37	1
5	36.0000009537	1
4.00000095367	37	1
4	37.0000009537	1
3.99999904633	37	1
3	36.0000009537	1
2	36.0000009537	1
1	36.0000009537	1
9.53674316406e-07	37	1
1	37.9999990463	1
1.00000095367	38	1
2	38.9999990463	1
3	38.9999990463	1
4	38.9999990463	1
5	38.9999990463	1
5.00000095367	39	1
> 1 contour -Z1
6.00000095367	42	1
7	42.999999	1
> 1 contour -Z1
20	39.9999990463	1
20.9999990463	39	1
21	38.9999990463	1
21.9999990463	38	1
21.9999990463	37	1
22	36.9999990463	1
22.9999990463	36	1
23	35.9999990463	1
23.9999990463	35	1
> 1 contour -Z1
134	29.0000009537	1
134.000001	29	1
134	28.999999	1
133.999999	29	1
134	29.0000009537	1
> 1 contour -Z1
131	25.0000009537	1
131.000001	25	1
131	24.999999	1
130.999999	25	1
131	25.0000009537	1
> 1 contour -Z1
119	19.999999	1
119.999999046	19	1
119.999999046	18	1
119.999999046	17	1
119.999999046	16	1
119.999999046	15	1
119.999999046	14	1
120	13.9999990463	1
120.999999046	13	1
120	12.0000009537	1
119	12.0000009537	1
118	12.0000009537	1
> 1 contour -Z1
117	18.9999990463	1
118	18.9999990463	1
118.000000954	19	1
119	19.999999	1
> 1 contour -Z1
143	14.999999	1
> 1 contour -Z1
146	17.0000009537	1
146.000001	17	1
146.000001	16	1
146	15.999999	1
145.999999	16	1
145.999999	17	1
146	17.0000009537	1
> 1 contour -Z1
-73	13.0000009537	1
-73.0000009537	13	1
-74	12.0000009537	1
-74.0000009537	12	1
-75	11.0000009537	1
-75.0000009537	11	1
-75.0000009537	10	1
-76	9.00000095367	1
-77	9.00000095367	1
-77.9999990463	10	1
-77.9999990463	11	1
-77.9999990463	12	1
-77.9999990463	13	1
-77	13.9999990463	1
-76.9999990463	14	1
-76	14.9999990463	1
> 1 contour -Z1
145	14.0000009537	1
145.000001	14	1
145	13.999999	1
144.999999	14	1
145	14.0000009537	1
> 1 contour -Z1
140	13.0000009537	1
141	13.000001	1
142	13.000001	1
142.000001	13	1
142	12.999999	1
141.000001	12	1
141	11.999999	1
140	11.999999	1
139	11.999999	1
138.999999	12	1
139	12.000001	1
139.999999	13	1
140	13.0000009537	1
> 1 contour -Z1
144	13.0000009537	1
144.000001	13	1
144	12.999999	1
143.999999	13	1
144	13.0000009537	1
> 1 contour -Z1
122	12.999999	1
122.999999046	12	1
122	11.0000009537	1
121.999999046	11	1
122	10.9999990463	1
122.999999046	10	1
122.999999046	9	1
122	8.00000095367	1
121.999999046	8	1
121	7.00000095367	1
120.999999046	7	1
120	6.00000095367	1
119	6.00000095367	1
118.000000954	7	1
118	7.00000095367	1
> 1 contour -Z1
119	8.99999904633	1
119.000000954	9	1
119.000000954	10	1
120	10.9999990463	1
120.000000954	11	1
121	11.9999990463	1
121.000000954	12	1
122	12.999999	1
> 1 contour -Z1
143	12.0000009537	1
143.000001	12	1
143	11.999999	1
142.999999	12	1
143	12.0000009537	1
> 1 contour -Z1
123	7.999999	1
123.999999046	7	1
124	6.99999904633	1
124.999999046	6	1
125	5.99999904633	1
125.999999046	5	1
125.999999046	4	1
125.999999046	3	1
125.999999046	2	1
125	1.00000095367	1
124	1.00000095367	1
123	1.00000095367	1
122	1.00000095367	1
121	1.00000095367	1
120	1.00000095367	1
119.000000954	2	1
119	2.00000095367	1
118.000000954	3	1
118.000000954	4	1
119	4.99999904633	1
120	4.99999904633	1
120.000000954	5	1
121	5.99999904633	1
121.000000954	6	1
122	6.99999904633	1
122.000000954	7	1
123	7.999999	1
> 1 contour -Z1
118	0.999999000001	1
119	0.999999046326	1
119.999999046	0	1
119.999999046	-1	1
119	-1.99999904633	1
> 1 contour -Z1
117.000000954	-1	1
117.000000954	0	1
118	0.999999000001	1
> 1 contour -Z1
144	-2.000001	1
145	-2.00000095367	1
146	-2.00000095367	1
147	-2.00000095367	1
148	-2.00000095367	1
149	-2.00000095367	1
150	-2.00000095367	1
150.999999046	-3	1
151	-3.00000095367	1
151.999999046	-4	1
151	-4.99999904633	1
150.999999046	-5	1
150	-5.99999904633	1
149	-5.99999904633	1
148	-5.99999904633	1
147.000000954	-5	1
147	-4.99999904633	1
146	-4.99999904633	1
145	-4.99999904633	1
144.000000954	-4	1
144	-3.99999904633	1
143.000000954	-3	1
144	-2.000001	1
> 1 contour -Z1
130	-4.00000095367	1
130.999999046	-5	1
130	-5.99999904633	1
129.999999046	-6	1
129	-6.99999904633	1
128.999999046	-7	1
128	-7.99999904633	1
127.000000954	-7	1
127	-6.99999904633	1
126.000000954	-6	1
127	-5.00000095367	1
> 1 contour -Z1
153	-5.000001	1
153.999999046	-6	1
154	-6.00000095367	1
154.999999046	-7	1
154.999999046	-8	1
155	-8.00000095367	1
156	-8.00000095367	1
157	-8.00000095367	1
157.999999046	-9	1
157	-9.99999904633	1
156.999999046	-10	1
156	-10.9999990463	1
155	-10.9999990463	1
154	-10.9999990463	1
153.000000954	-10	1
154	-9.00000095367	1
154.000000954	-9	1
154	-8.99999904633	1
153	-8.99999904633	1
152	-8.99999904633	1
151.000000954	-8	1
151	-7.99999904633	1
150.000000954	-7	1
151	-6.00000095367	1
152	-6.00000095367	1
152.000000954	-6	1
153	-5.000001	1
> 1 contour -Z1
152	-9.000001	1
152.999999046	-10	1
152	-10.9999990463	1
151.000000954	-10	1
152	-9.000001	1
> 1 contour -Z1
161	-10.000001	1
161.999999046	-11	1
162	-11.0000009537	1
163	-11.0000009537	1
164	-11.0000009537	1
164.000000954	-11	1
165	-10.0000009537	1
165.999999046	-11	1
165.999999046	-12	1
165	-12.9999990463	1
164.999999046	-13	1
164.999999046	-14	1
164.999999046	-15	1
164	-15.9999990463	1
163.999999046	-16	1
> 1 contour -Z1
162	-13.9999990463	1
161	-13.9999990463	1
160.000000954	-13	1
161	-12.0000009537	1
161.000000954	-12	1
161	-11.9999990463	1
160.000000954	-11	1
161	-10.000001	1
> 1 contour -Z1
169.000000954	-23	1
> 1 contour -Z1
169.000000954	-18	1
169.000000954	-17	1
169	-16.9999990463	1
168.000000954	-16	1
168.000000954	-15	1
168.000000954	-14	1
168.000000954	-13	1
168.000000954	-12	1
> 1 contour -Z1
158	-12.000001	1
> 1 contour -Z1
158	-12.000001	1
> 1 contour -Z1
165	-16.000001	1
166	-16.0000009537	1
167	-16.0000009537	1
167.999999046	-17	1
167.999999046	-18	1
168	-18.0000009537	1
168.999999046	-19	1
168.999999046	-20	1
169	-20.0000009537	1
> 1 contour -Z1
169	-21.9999990463	1
168.000000954	-21	1
168	-20.9999990463	1
167	-20.9999990463	1
166.000000954	-20	1
166	-19.9999990463	1
165.000000954	-19	1
165	-18.9999990463	1
164.000000954	-18	1
164.000000954	-17	1
165	-16.000001	1
> 1 contour -Z1
-176	-16.0000009537	1
-175.000000954	-17	1
-175	-17.0000009537	1
-174.000000954	-18	1
-174.000000954	-19	1
-174.000000954	-20	1
-175	-20.9999990463	1
-175.000000954	-21	1
-175.000000954	-22	1
-176	-22.9999990463	1
-177	-22.9999990463	1
-178	-22.9999990463	1
> 1 contour -Z1
-34	-54.999999	1
-33.999999	-55	1
-34	-55.000001	1
> 1 contour -Z1
-28	-55.9999990463	1
-27	-55.999999	1
-26	-55.999999	1
-25.999999	-56	1
-25	-56.999999	1
-24.999999	-57	1
-24.999999	-58	1
-25	-58.000001	1
-25.999999	-59	1
-26	-59.000001	1
-26.999999	-60	1
-27	-60.000001	1
-28	-60.000001	1
-28.000001	-60	1
-28	-59.999999	1
-27.000001	-59	1
-27	-58.999999	1
-26.000001	-58	1
-27	-57.000001	1
-27.000001	-57	1
-28	-56.000001	1
-28.000001	-56	1
-28	-55.9999990463	1
> 1 contour -Z1
-31.999999	-60	1
