,lat,long,sm_plate_age,reconstruction_time,sm_length_km,sm_gradient,sm_slope
219,51.999999,-170,0.0,0,111.19508372419142,1.28,86.87115915952454
220,51.999999,-171,0.0,0,111.19508372419142,1.28,86.87115915952454
221,51.0,-171.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
222,50.999999,-172,0.0,0,111.19508372419142,1.28,86.87115915952454
223,50.999999,-173,0.0,0,111.19508372419142,1.28,86.87115915952454
224,50.999999,-174,0.0,0,111.19508372419142,1.28,86.87115915952454
225,50.999999,-175,0.0,0,111.19508372419142,1.28,86.87115915952454
226,50.999999,-176,0.0,0,111.19508372419142,1.28,86.87115915952454
227,50.999999,-177,0.0,0,111.19508372419142,1.28,86.87115915952454
228,50.999999,-178,0.0,0,111.19508372419142,1.28,86.87115915952454
229,50.999999,-179,0.0,0,111.19508372419142,1.28,86.87115915952454
230,51.0,-179.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
231,51.999999,180,0.0,0,111.19508372419142,1.28,86.87115915952454
232,51.0,179.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
233,50.999999,179,0.0,0,111.19508372419142,1.28,86.87115915952454
234,50.999999,178,0.0,0,111.19508372419142,1.28,86.87115915952454
235,50.999999,177,0.0,0,111.19508372419142,1.28,86.87115915952454
236,50.999999,176,0.0,0,111.19508372419142,1.28,86.87115915952454
237,50.999999,175,0.0,0,111.19508372419142,1.28,86.87115915952454
238,51.0,174.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
239,51.999999,174,0.0,0,111.19508372419142,1.28,86.87115915952454
240,51.999999,173,0.0,0,111.19508372419142,1.28,86.87115915952454
241,51.999999,172,0.0,0,111.19508372419142,1.28,86.87115915952454
242,52.0,171.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
243,52.999999,171,0.0,0,111.19508372419142,1.28,86.87115915952454
244,52.999999,170,0.0,0,111.19508372419142,1.28,86.87115915952454
245,53.0,169.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
246,53.999999,169,0.0,0,111.19508372419142,1.28,86.87115915952454
247,53.999999,168,0.0,0,111.19508372419142,1.28,86.87115915952454
248,54.0,167.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
249,54.999999,167,0.0,0,111.19508372419142,1.28,86.87115915952454
250,54.999999,166,0.0,0,111.19508372419142,1.28,86.87115915952454
251,55.0,165.999999,0.0,0,111.19508372419142,1.28,86.87115915952454
252,55.999999,165,0.0,0,111.19508372419142,1.28,86.87115915952454
253,55.0,164.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
254,54.999999,164,0.0,0,111.19508372419142,1.28,86.87115915952454
255,54.0,163.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
256,53.999999,163,0.0,0,111.19508372419142,1.28,86.87115915952454
257,53.0,162.000001,0.0,0,111.19508372419142,1.28,86.87115915952454
258,52.999999,162,0.0,0,111.19508372419142,1.28,86.87115915952454
259,52.999999,161,0.0,0,111.19508372419142,1.28,86.87115915952454
