9553   11 BROKEN RIDGE, INDIAN OCEAN                                            
 801   88.0 -999.0 PB   1 801   3   574
 -30.0040  104.2824 3
 -30.0240  104.2411 2
 -30.0480  104.2113 2
 -30.0979  104.1493 2
 -30.1418  104.0597 2
 -30.1618  103.9770 2
 -30.1917  103.9127 2
 -30.2256  103.8140 2
 -30.2375  103.7956 2
 -30.3033  103.6762 2
 -30.3292  103.6257 2
 -30.3571  103.5890 2
 -30.4128  103.4948 2
 -30.4347  103.4489 2
 -30.4725  103.3869 2
 -30.4944  103.3456 2
 -30.5381  103.2652 2
 -30.5878  103.2009 2
 -30.6375  103.1274 2
 -30.6772  103.0654 2
 -30.7109  103.0264 2
 -30.7704  102.9759 2
 -30.7863  102.9437 2
 -30.8378  102.8863 2
 -30.9131  102.8450 2
 -30.9903  102.7600 2
 -31.0338  102.7072 2
 -31.0832  102.6567 2
 -31.1464  102.5672 2
 -31.1978  102.5189 2
 -31.2471  102.4776 2
 -31.3141  102.4179 2
 -31.3930  102.3651 2
 -31.5209  102.2158 2
 -31.5799  102.1194 2
 -31.6290  102.0184 2
 -31.6506  101.9931 2
 -31.7567  101.9816 2
 -31.8625  101.9610 2
 -31.9781  101.9518 2
 -32.0016  101.9495 2
 -32.0681  101.9472 2
 -32.1111  101.9770 2
 -32.1697  102.0298 2
 -32.2322  102.0873 2
 -32.2653  102.1378 2
 -32.3043  102.2021 2
 -32.3297  102.2457 2
 -32.3472  102.2893 2
 -32.3667  102.3444 2
 -32.3804  102.3972 2
 -32.4116  102.4432 2
 -32.4232  102.4615 2
 -32.4466  102.4684 2
 -32.5011  102.4202 2
 -32.5186  102.3674 2
 -32.5322  102.3444 2
 -32.5770  102.3513 2
 -32.6392  102.3881 2
 -32.6644  102.3858 2
 -32.6819  102.3467 2
 -32.6858  102.2824 2
 -32.6761  102.1998 2
 -32.6275  102.1010 2
 -32.6022  102.0184 2
 -32.5945  101.9403 2
 -32.5925  101.9059 2
 -32.5925  101.8255 2
 -32.5828  101.7842 2
 -32.5692  101.7405 2
 -32.5322  101.6716 2
 -32.5322  101.6716 2
 -32.5497  101.6234 2
 -32.5692  101.4856 2
 -32.5945  101.3594 2
 -32.6022  101.2882 2
 -32.5984  101.2032 2
 -32.5906  101.0700 2
 -32.5731  100.9736 2
 -32.5595  100.9024 2
 -32.6022  100.7945 2
 -32.6100  100.7371 2
 -32.5925  100.6820 2
 -32.5925  100.6177 2
 -32.6100  100.5304 2
 -32.6236  100.4661 2
 -32.5945  100.4271 2
 -32.5770  100.4133 2
 -32.5614  100.3490 2
 -32.5750  100.2985 2
 -32.5984  100.2342 2
 -32.6139  100.1033 2
 -32.6353  100.0459 2
 -32.6741   99.9633 2
 -32.6741   99.8760 2
 -32.6353   99.7313 2
 -32.6100   99.6785 2
 -32.5886   99.5545 2
 -32.5750   99.4765 2
 -32.5614   99.3387 2
 -32.5536   99.2377 2
 -32.5556   99.2032 2
 -32.5400   99.0953 2
 -32.5342   99.0149 2
 -32.5303   98.9162 2
 -32.5303   98.7899 2
 -32.5264   98.7141 2
 -32.4914   98.6659 2
 -32.4349   98.6200 2
 -32.3960   98.5695 2
 -32.4232   98.5052 2
 -32.4661   98.3720 2
 -32.4719   98.3031 2
 -32.4953   98.2526 2
 -32.5011   98.1217 2
