9688  117 ONTONG PLATEAU                                                        
 901  120.0 -999.0 BA4000 845   5   790
  -9.5812  162.3726 3
  -9.5336  162.3040 2
  -9.4337  162.2606 2
  -9.3066  162.2286 2
  -9.1931  162.2103 2
  -9.1181  162.2034 2
  -9.0022  162.1600 2
  -8.9545  162.1189 2
  -8.8613  162.0594 2
  -8.8045  161.9909 2
  -8.7476  161.9246 2
  -8.7067  161.8697 2
  -8.6794  161.7966 2
  -8.6362  161.7417 2
  -8.6044  161.6914 2
  -8.5429  161.6389 2
  -8.4701  161.5840 2
  -8.4087  161.5131 2
  -8.3609  161.3897 2
  -8.3176  161.2983 2
  -8.2948  161.2846 2
  -8.2129  161.2457 2
  -8.0603  161.1726 2
  -8.0307  161.1269 2
  -7.9418  161.0880 2
  -7.8712  161.0446 2
  -7.7686  160.9486 2
  -7.7275  160.9097 2
  -7.6386  160.8274 2
  -7.5816  160.7634 2
  -7.5314  160.6674 2
  -7.4721  160.5760 2
  -7.4128  160.4777 2
  -7.3740  160.3909 2
  -7.3352  160.2926 2
  -7.2896  160.1852 2
  -7.2964  160.1714 2
  -7.1983  159.9611 2
  -7.1526  159.8811 2
  -7.1092  159.7897 2
  -7.0796  159.7074 2
  -7.0088  159.5886 2
  -6.9836  159.5291 2
  -6.9357  159.4423 2
  -6.8991  159.3691 2
  -6.8900  159.3120 2
  -6.7986  159.2389 2
  -6.7324  159.1406 2
  -6.6752  159.0651 2
  -6.6112  158.9851 2
  -6.5884  158.8777 2
  -6.5655  158.7771 2
  -6.5381  158.6491 2
  -6.5267  158.5371 2
  -6.5198  158.4891 2
  -6.5312  158.3931 2
  -6.5015  158.2628 2
  -6.5084  158.2034 2
  -6.4947  158.1051 2
  -6.4649  158.0411 2
  -6.4444  157.9337 2
  -6.4238  157.8194 2
  -6.4101  157.6731 2
  -6.3803  157.5680 2
  -6.3712  157.4629 2
  -6.3689  157.3920 2
  -6.3758  157.2868 2
  -6.3483  157.1429 2
  -6.3460  157.0149 2
  -6.3323  156.9029 2
  -6.2774  156.7017 2
  -6.1745  156.5097 2
  -6.1310  156.4114 2
  -6.1150  156.3337 2
  -6.0853  156.2971 2
  -5.9388  156.1394 2
  -5.8404  156.0480 2
  -5.7649  155.9017 2
  -5.6939  155.8011 2
  -5.5977  155.6548 2
  -5.5313  155.5794 2
  -5.4512  155.5223 2
  -5.3618  155.4354 2
  -5.2679  155.3417 2
  -5.2106  155.2823 2
  -5.1648  155.2503 2
