  33.9885  176.0342 2
  33.9085  176.0365 2
  33.8456  176.0273 2
  33.7902  175.9930 2
  33.7998  175.9702 2
  33.8646  175.8902 2
  33.9371  175.8010 2
  33.9999  175.6982 2
  34.0570  175.5907 2
  34.1141  175.5061 2
  34.1559  175.4147 2
  34.1977  175.3301 2
  34.2338  175.2592 2
  34.3230  175.1952 2
  34.3931  175.1564 2
  34.4557  175.1404 2
  34.4935  175.1404 2
  34.5484  175.1518 2
  34.6108  175.1678 2
  34.6542  175.1792 2
  34.6958  175.1701 2
  34.7260  175.1175 2
  34.7090  175.0489 2
  34.6372  175.0329 2
  34.5446  175.0055 2
  34.4670  174.9621 2
  34.3002  174.8912 2
  34.2471  174.8523 2
  34.2129  174.7860 2
  34.2053  174.7174 2
  34.2262  174.6580 2
  34.2907  174.5643 2
  34.3097  174.4614 2
  34.3135  174.3791 2
  34.3495  174.3448 2
  34.3799  174.3563 2
  34.4291  174.4043 2
  34.4803  174.4591 2
  34.5351  174.4591 2
  34.5824  174.3928 2
  34.6183  174.3014 2
  34.6202  174.2260 2
  34.6146  174.1368 2
  34.6259  174.0408 2
  34.6448  174.0042 2
  34.6675  173.9973 2
  34.7222  174.0042 2
  34.7826  174.0271 2
  34.8392  174.0476 2
  34.8863  174.0453 2
  34.9258  174.0248 2
  34.9691  173.9128 2
  34.9729  173.7459 2
  34.9842  173.6339 2
  34.9766  173.5767 2
  34.9879  173.4853 2
  35.0011  173.4601 2
  35.0519  173.4693 2
  35.0951  173.4830 2
  35.1439  173.4784 2
  35.1927  173.4487 2
  35.2246  173.3801 2
  35.2490  173.3321 2
  35.2603  173.2727 2
  35.2434  173.2567 2
  35.2040  173.2773 2
  35.1383  173.3230 2
  35.0613  173.3435 2
  35.0030  173.3367 2
  34.9541  173.3115 2
  34.9126  173.2841 2
  34.8392  173.2361 2
  34.7769  173.2292 2
  34.7090  173.2452 2
  34.6240  173.2773 2
  34.5900  173.3047 2
  34.5692  173.3618 2
  34.5692  173.4487 2
  34.5919  173.5013 2
  34.6127  173.5424 2
  34.6410  173.5813 2
  34.6656  173.6064 2
  34.6731  173.6362 2
  34.6486  173.6819 2
  34.6165  173.7093 2
  34.5730  173.6864 2
  34.5446  173.6773 2
  34.5105  173.6956 2
  34.4765  173.7390 2
  34.4121  173.7664 2
  34.3495  173.7756 2
  34.2964  173.7710 2
  34.1806  173.7527 2
  34.1122  173.7733 2
  34.0418  173.8145 2
  33.9447  173.8488 2
  33.8723  173.9105 2
  33.7807  173.9951 2
  33.7406  174.0888 2
  33.7119  174.2145 2
  33.6871  174.2808 2
  33.6584  174.3242 2
  33.6106  174.3677 2
  33.5609  174.4043 2
  33.5341  174.4523 2
  33.4651  174.4568 2
  33.3769  174.4340 2
  33.3136  174.4637 2
  33.2445  174.5026 2
  33.1849  174.5506 2
  33.1234  174.5780 2
  33.0965  174.6191 2
  33.0868  174.6786 2
  33.0830  174.7403 2
  33.0791  174.7975 2
  33.0676  174.8592 2
  33.0329  174.9163 2
  33.0888  174.9803 2
  33.1368  174.9963 2
  33.2426  174.9986 2
  33.3021  175.0101 2
  33.3194  175.0284 2
  33.3539  175.1312 2
  33.3501  175.1907 2
  33.3635  175.2227 2
  33.4191  175.2227 2
  33.4383  175.2135 2
  33.4460  175.2158 2
  33.4460  175.3095 2
  33.4057  175.3987 2
  33.4460  175.4261 2
  33.4440  175.5107 2
  33.4095  175.5198 2
  33.3865  175.4764 2
  33.3443  175.4558 2
  33.2791  175.4833 2
  33.2445  175.5267 2
  33.2214  175.5633 2
  33.1811  175.6067 2
  33.1253  175.6524 2
  33.0772  175.6890 2
  33.0387  175.7279 2
  33.0175  175.7782 2
  32.9983  175.8353 2
  32.9925  175.8719 2
  32.9944  175.9062 2
  33.0310  175.9199 2
  33.0791  175.9108 2
  33.1426  175.9153 2
  33.1676  175.9359 2
  33.1772  175.9610 2
  33.1926  176.0136 2
  33.1984  176.0845 2
  33.2003  176.1554 2
  33.1945  176.2262 2
  33.1811  176.2994 2
  33.1445  176.4000 2
  33.1118  176.4640 2
  33.0888  176.5234 2
  33.0888  176.6011 2
  33.1215  176.7154 2
  33.1657  176.8229 2
  33.2349  176.9166 2
  33.2695  176.9760 2
  33.2906  177.0812 2
  33.3098  177.2641 2
  33.3002  177.3532 2
  33.3002  177.4721 2
  33.2944  177.5384 2
  33.2829  177.5864 2
  33.2925  177.6641 2
  33.2983  177.7236 2
  33.2426  177.7876 2
  33.2041  177.8333 2
  33.1638  177.8859 2
  33.1638  177.9568 2
  33.1465  178.0253 2
  33.1465  178.0985 2
  33.1138  178.1648 2
  33.0753  178.2128 2
  33.0426  178.2836 2
  33.0426  178.3660 2
  33.1484  178.4460 2
  33.1888  178.5305 2
  33.2022  178.5945 2
  33.1888  178.6997 2
  33.1907  178.7523 2
  33.1926  178.8254 2
  33.1849  178.9009 2
  33.1734  178.9489 2
  33.1542  179.0266 2
  33.1330  179.0906 2
  33.1003  179.1386 2
  33.0426  179.1295 2
  33.0079  179.1295 2
  32.9848  179.1615 2
  32.9790  179.2209 2
  32.9713  179.2781 2
  32.9636  179.3489 2
  32.9616  179.3947 2
  32.9771  179.4404 2
  33.0194  179.4930 2
  33.0599  179.5364 2
  33.1253  179.6004 2
  33.1542  179.6461 2
  33.1868  179.7010 2
  33.2233  179.7536 2
  33.2714  179.7810 2
  33.3386  179.7856 2
  33.3846  179.7787 2
  33.4345  179.7879 2
  33.4536  179.7947 2
  33.4958  179.8427 2
  33.5417  179.8793 2
  33.5991  179.8930 2
  33.6431  179.8953 2
  33.6890  179.8793 2
  33.7119  179.8519 2
  33.7444  179.8039 2
  33.7692  179.7787 2
  33.8398  179.7238 2
  33.8627  179.6987 2
  33.9142  179.6804 2
  33.9599  179.6827 2
  33.9923  179.7101 2
  34.0094  179.7650 2
  34.0094  179.8724 2
  34.0114  179.9319 2
  34.0209  179.9593 2
  34.0171  179.9799 2
  34.9032  179.9799 3
