  61.6227   -4.1079 2
  61.5791   -4.1971 2
  61.5278   -4.2726 2
  61.4907   -4.3297 2
  61.4239   -4.4029 2
  61.3548   -4.4509 2
  61.2702   -4.5012 2
  61.2504   -4.5287 2
  61.1996   -4.5241 2
  61.1422   -4.5401 2
  61.1024   -4.5996 2
  61.0780   -4.6590 2
  61.0426   -4.6361 2
  60.9804   -4.6864 2
  60.9181   -4.7345 2
  60.9148   -4.7733 2
  60.9204   -4.8145 2
  60.9126   -4.8671 2
  60.8925   -4.8877 2
  60.8267   -4.8900 2
  60.7764   -4.8900 2
  60.7126   -4.9563 2
  60.6128   -5.0569 2
  60.5543   -5.1461 2
  60.4900   -5.2970 2
  60.4234   -5.3747 2
  60.4098   -5.4433 2
  60.4121   -5.5599 2
  60.3793   -5.6148 2
  60.3306   -5.6377 2
  60.2852   -5.7017 2
  60.2318   -5.7589 2
  60.2113   -5.8801 2
  60.1828   -5.9784 2
  60.1760   -6.0744 2
  60.1954   -6.1819 2
  60.2124   -6.2025 2
  60.2192   -6.3077 2
  60.2352   -6.4243 2
  60.2784   -6.5180 2
  60.3113   -6.6392 2
  60.3509   -6.7490 2
  60.3838   -6.9045 2
  60.4223   -6.9731 2
  60.4900   -7.1103 2
  60.5847   -7.2017 2
  60.6465   -7.2726 2
  60.6936   -7.3892 2
  60.7608   -7.5036 2
  60.7876   -7.5516 2
  60.8680   -7.6316 2
  60.9037   -7.6659 2
  60.9726   -7.7528 2
  61.0104   -7.7963 2
  61.0858   -7.8992 2
  61.1223   -7.9861 2
  61.1798   -8.1530 2
  61.2206   -8.2307 2
  61.2669   -8.3702 2
  61.3186   -8.5440 2
  61.3647   -8.6652 2
  61.3856   -8.8001 2
  61.3987   -8.8984 2
  61.4688   -9.0082 2
  61.4929   -9.1934 2
  61.5376   -9.2803 2
  61.5486   -9.3946 2
  61.5769   -9.4952 2
  61.6020   -9.6347 2
  61.6498   -9.7216 2
  61.6835   -9.7993 2
  61.7085   -9.8565 2
  61.7140   -9.8931 2
  61.7031   -9.9503 2
  61.7020  -10.0989 2
  61.7020  -10.1926 2
  61.7216  -10.2864 2
  61.7595  -10.3550 2
  61.7909  -10.4625 2
  61.8504  -10.5334 2
  61.9054  -10.6180 2
  61.9636  -10.7460 2
  62.0400  -10.9107 2
  62.0904  -11.0318 2
  62.1214  -11.1027 2
  62.1568  -11.2422 2
  62.1685  -11.3680 2
  62.1846  -11.4915 2
  62.1920  -11.5875 2
  62.2113  -11.7887 2
  62.1888  -11.9442 2
  62.1760  -12.0974 2
  62.1300  -12.2506 2
  62.0925  -12.3238 2
  62.0797  -12.4313 2
  62.0850  -12.4907 2
  62.1107  -12.5410 2
  62.1546  -12.5547 2
  62.2081  -12.5707 2
  62.2571  -12.5547 2
  62.3061  -12.4633 2
  62.3434  -12.4313 2
  62.3848  -12.4518 2
  62.4113  -12.4747 2
  62.4421  -12.6165 2
  62.4738  -12.7560 2
  62.4812  -12.8977 2
  62.5087  -12.9961 2
  62.5140  -12.9892 2
  62.5341  -13.1218 2
  62.5932  -13.2705 2
  62.6448  -13.3505 2
  62.7320  -13.4282 2
  62.8189  -13.4328 2
  62.9067  -13.4374 2
  62.9765  -13.4076 2
  63.0295  -13.4145 2
  63.0658  -13.4580 2
  63.0886  -13.4671 2
  63.1383  -13.4465 2
  63.1890  -13.4442 2
  63.3023  -13.4648 2
  63.4245  -13.4511 2
  63.5207  -13.3848 2
  63.5798  -13.3802 2
  63.6165  -13.4054 2
  63.6531  -13.4442 2
  63.7028  -13.4214 2
  63.7434  -13.3985 2
  63.7656  -13.4488 2
  63.7778  -13.5014 2
  63.7747  -13.5860 2
  63.7768  -13.6660 2
  63.7444  -13.7118 2
  63.6967  -13.7872 2
  63.6713  -13.8330 2
  63.6754  -13.9016 2
  63.6866  -14.0067 2
  63.6825  -14.0914 2
  63.6673  -14.1348 2
  63.6459  -14.1371 2
  63.6337  -14.1439 2
  63.6205  -14.2331 2
  63.5849  -14.3772 2
  63.5717  -14.4526 2
  63.5441  -14.5350 2
  63.5227  -14.6127 2
  63.5247  -14.6836 2
  63.5217  -14.7179 2
  63.5145  -14.7522 2
  63.4941  -14.7682 2
  63.4757  -14.8048 2
  63.4767  -14.8391 2
  63.4849  -14.8688 2
  63.4849  -14.9237 2
  63.4808  -14.9694 2
  63.4706  -14.9808 2
  63.4470  -15.0197 2
  63.4573  -15.0494 2
  63.4603  -15.0723 2
  63.4419  -15.1455 2
  63.4133  -15.2484 2
  63.4009  -15.3330 2
  63.3886  -15.4084 2
  63.3661  -15.5068 2
  63.3445  -15.5594 2
  63.3363  -15.6028 2
  63.3496  -15.6577 2
  63.3353  -15.7194 2
  63.3157  -15.7560 2
  63.2797  -15.7995 2
  63.2705  -15.8063 2
  63.2663  -15.8338 2
  63.2612  -15.8749 2
  63.2673  -15.9001 2
  63.2735  -15.9298 2
  63.2838  -15.9550 2
  63.2807  -15.9870 2
  63.2705  -16.0236 2
  63.2344  -16.0761 2
  63.2127  -16.0922 2
  63.1890  -16.1196 2
  63.1652  -16.1470 2
  63.1497  -16.2065 2
  63.1559  -16.2705 2
  63.1693  -16.3162 2
  63.1755  -16.3528 2
  63.1735  -16.3894 2
  63.1704  -16.4374 2
  63.1838  -16.4855 2
  63.2117  -16.4832 2
  63.2302  -16.4832 2
  63.2467  -16.5243 2
  63.2385  -16.5472 2
  63.2323  -16.5883 2
  63.2416  -16.6455 2
  63.2467  -16.6890 2
  63.2354  -16.7050 2
  63.2127  -16.7278 2
  63.2044  -16.7301 2
  63.2003  -16.7667 2
  63.1838  -16.7964 2
  63.1673  -16.8102 2
  63.1487  -16.8102 2
  63.1269  -16.8330 2
  63.1249  -16.8650 2
  63.1269  -16.9359 2
  63.1363  -17.0091 2
  63.1445  -17.1531 2
  63.1342  -17.2972 2
  63.1187  -17.4298 2
  63.0917  -17.5282 2
  63.0637  -17.5922 2
  63.0461  -17.6516 2
  63.0471  -17.7294 2
  63.0108  -17.7934 2
  62.9952  -17.8391 2
  62.9629  -17.8620 2
  62.9213  -17.8917 2
  62.9129  -17.8780 2
  62.8795  -17.9123 2
  62.8503  -17.9626 2
  62.8095  -17.9992 2
  62.7792  -18.0335 2
  62.7582  -18.0792 2
  62.7519  -18.1250 2
  62.7750  -18.1478 2
  62.8011  -18.1593 2
  62.8294  -18.1867 2
  62.8576  -18.1776 2
  62.8816  -18.1433 2
  62.9004  -18.1090 2
  62.9171  -18.0724 2
  62.9348  -18.0609 2
  62.9556  -18.0975 2
  62.9619  -18.1295 2
  62.9827  -18.1295 2
  63.0014  -18.1021 2
  63.0212  -18.0884 2
  63.0399  -18.1021 2
  63.0554  -18.1318 2
  63.0596  -18.1158 2
  63.0627  -18.0792 2
  63.0824  -18.0587 2
  63.0886  -18.0609 2
  63.0969  -18.0907 2
  63.0948  -18.1524 2
  63.1000  -18.2027 2
  63.1000  -18.2576 2
  63.0834  -18.3468 2
  63.0689  -18.3994 2
  63.0533  -18.4245 2
  63.0430  -18.4497 2
  63.0409  -18.4794 2
  63.0378  -18.5045 2
  63.0596  -18.5366 2
  63.0876  -18.5434 2
  63.1062  -18.5594 2
  63.1166  -18.6006 2
  63.1290  -18.6349 2
  63.1363  -18.6715 2
  63.1332  -18.7035 2
  63.1559  -18.8727 2
  63.1621  -18.9093 2
  63.1611  -18.9985 2
  63.1642  -19.0328 2
  63.1580  -19.0853 2
  63.1549  -19.1311 2
  63.1642  -19.1837 2
  63.1797  -19.1791 2
  63.1983  -19.1791 2
  63.2086  -19.2111 2
  63.2014  -19.2957 2
  63.1879  -19.3872 2
  63.1859  -19.4466 2
  63.2127  -19.4901 2
  63.2220  -19.5587 2
  63.2106  -19.6044 2
  63.2044  -19.6204 2
  63.1828  -19.6296 2
  63.1642  -19.6250 2
  63.1497  -19.6387 2
  63.1394  -19.6730 2
  63.1259  -19.6890 2
  63.0969  -19.7119 2
  63.0928  -19.7462 2
  63.0917  -19.7668 2
  63.1104  -19.7919 2
  63.1269  -19.7965 2
  63.1290  -19.8033 2
  63.1394  -19.8125 2
  63.1352  -19.8262 2
  63.1259  -19.8216 2
  63.1104  -19.8262 2
  63.1104  -19.8537 2
  63.1062  -19.9017 2
  63.1217  -19.9360 2
  63.1228  -19.9657 2
  63.1083  -19.9886 2
  63.0865  -19.9840 2
  63.0658  -19.9886 2
  63.0533  -20.0114 2
  63.0357  -19.9954 2
  63.0222  -19.9543 2
  63.0212  -19.9131 2
  63.0191  -19.8834 2
  63.0118  -19.8651 2
  62.9993  -19.8697 2
  62.9952  -19.9131 2
  62.9921  -19.9177 2
  62.9817  -19.9405 2
  62.9619  -19.9817 2
  62.9348  -20.0000 2
  62.9192  -20.0114 2
  62.9087  -20.0274 2
  62.9119  -20.0686 2
  62.9327  -20.1212 2
  62.9567  -20.1646 2
  62.9723  -20.2081 2
  62.9713  -20.2378 2
  62.9411  -20.2332 2
  62.9077  -20.2287 2
  62.8858  -20.2309 2
  62.8764  -20.2355 2
  62.8691  -20.2744 2
  62.8712  -20.3361 2
  62.9119  -20.4230 2
  62.9150  -20.4436 2
  62.9046  -20.5488 2
  62.8827  -20.6654 2
  62.8597  -20.7614 2
  62.8461  -20.8689 2
  62.8221  -20.9672 2
  62.8367  -21.0930 2
  62.8482  -21.2096 2
  62.8701  -21.3468 2
  62.8858  -21.3994 2
  62.9025  -21.4246 2
  62.9265  -21.3948 2
  62.9306  -21.3308 2
  62.9598  -21.2073 2
  62.9723  -21.1570 2
  62.9858  -21.1502 2
  62.9889  -21.1753 2
  62.9889  -21.2211 2
  62.9723  -21.2919 2
  62.9671  -21.3651 2
  62.9640  -21.4314 2
  62.9504  -21.4429 2
  62.9723  -21.5183 2
  62.9806  -21.5686 2
  62.9785  -21.6006 2
  62.9661  -21.6258 2
  62.9556  -21.6852 2
  62.9640  -21.7150 2
  62.9713  -21.8019 2
  62.9483  -21.8224 2
  62.9035  -21.7950 2
  62.8608  -21.7721 2
  62.8263  -21.7264 2
  62.8022  -21.7081 2
  62.7907  -21.7401 2
  62.7844  -21.7653 2
  62.7938  -21.8384 2
  62.8043  -21.8727 2
  62.8011  -21.9185 2
  62.8106  -21.9734 2
  62.8304  -21.9962 2
  62.8576  -22.0351 2
  62.8774  -22.0511 2
  62.8837  -22.0603 2
  62.8743  -22.0877 2
  62.8440  -22.1014 2
  62.8189  -22.1151 2
  62.8032  -22.1563 2
  62.7907  -22.1997 2
  62.7865  -22.2592 2
  62.7771  -22.3095 2
  62.7718  -22.3552 2
  62.7991  -22.4467 2
  62.8179  -22.5153 2
  62.8388  -22.5565 2
  62.8367  -22.6273 2
  62.8231  -22.7051 2
  62.8242  -22.8423 2
  62.8336  -22.9680 2
  62.8566  -23.1007 2
  62.8785  -23.2516 2
  62.9004  -23.3911 2
  62.9254  -23.4642 2
  62.9275  -23.5351 2
  62.9129  -23.6083 2
  62.8962  -23.6655 2
  62.8388  -23.8004 2
  62.8304  -23.8667 2
  62.8252  -23.9513 2
  62.8325  -24.1022 2
  62.8263  -24.1868 2
  62.8315  -24.2714 2
  62.8388  -24.4361 2
  62.8336  -24.5047 2
  62.8482  -24.6487 2
  62.8555  -24.8179 2
  62.8837  -24.9620 2
  62.9038  -24.9935 2
  63.8645  -22.8068 2
  64.2082  -20.8618 2
  66.1229  -18.0977 2
  67.4525  -18.4943 2
  99.0000   99.0000 3
