 -29.7383    0.8939 2
 -29.7643    0.8962 2
 -29.8043    0.9420 2
 -29.8243    0.9993 2
 -29.8443    1.0429 2
 -29.8902    1.1185 2
 -29.9381    1.1689 2
 -29.9701    1.1987 2
 -29.9960    1.2239 2
 -30.0299    1.2583 2
 -30.0459    1.2835 2
 -30.0479    1.3041 2
 -30.0259    1.3317 2
 -29.9960    1.3569 2
 -29.9641    1.3867 2
 -29.9461    1.4119 2
 -29.9321    1.4440 2
 -29.9242    1.4600 2
 -29.9202    1.4806 2
 -29.9282    1.4944 2
 -29.9521    1.5104 2
 -29.9721    1.5150 2
 -29.9900    1.5219 2
 -29.9980    1.5242 2
 -29.9920    1.5356 2
 -29.9701    1.5471 2
 -29.9541    1.5540 2
 -29.9341    1.5700 2
 -29.9262    1.5952 2
 -29.9321    1.6044 2
  99.0000   99.0000 3
9388  153 3500 METERS WALVIS RIDGE, SOUTH ATLANTIC                              
 701   70.0 -999.0 BA3500 701   3   220
 -32.7139   -3.2271 3
 -32.7119   -3.2203 2
 -32.6964   -3.1423 2
 -32.7003   -3.0644 2
 -32.7022   -2.9796 2
 -32.6945   -2.9315 2
 -32.7042   -2.8627 2
 -32.7468   -2.7619 2
 -32.7913   -2.6518 2
 -32.8359   -2.5510 2
 -32.8687   -2.4937 2
 -32.9055   -2.4456 2
 -32.9751   -2.4066 2
 -33.0253   -2.3676 2
 -33.0523   -2.3287 2
 -33.0697   -2.2874 2
 -33.0986   -2.2416 2
 -33.1353   -2.2232 2
 -33.1700   -2.2187 2
 -33.2143   -2.2095 2
 -33.2509   -2.1820 2
 -33.2355   -2.1591 2
 -33.2027   -2.1407 2
 -33.1603   -2.0628 2
 -33.1545   -2.0078 2
 -33.1545   -1.9505 2
 -33.1565   -1.8726 2
 -33.1680   -1.7809 2
 -33.1680   -1.7190 2
 -33.1700   -1.6021 2
 -33.1623   -1.5677 2
 -33.1642   -1.5265 2
 -33.1719   -1.4967 2
 -33.1873   -1.4715 2
 -33.2104   -1.4485 2
 -33.2374   -1.4417 2
 -33.3086   -1.4577 2
 -33.3337   -1.4829 2
 -33.4029   -1.5288 2
 -33.4413   -1.5196 2
 -33.5028   -1.4738 2
 -33.5431   -1.4440 2
 -33.5681   -1.4119 2
 -33.5757   -1.2973 2
 -33.5662   -1.2491 2
 -33.5431   -1.1941 2
 -33.4990   -1.1460 2
 -33.4529   -1.1002 2
 -33.3875   -1.0497 2
 -33.3298   -1.0016 2
 -33.2836   -0.9603 2
 -33.2297   -0.9145 2
 -33.1661   -0.8687 2
 -33.0928   -0.8205 2
 -33.0156   -0.7884 2
 -32.9731   -0.7701 2
 -32.9635   -0.7655 2
 -32.8088   -0.7907 2
 -32.7507   -0.8114 2
 -32.6732   -0.8137 2
 -32.6247   -0.8297 2
 -32.5529   -0.8343 2
 -32.4655   -0.8205 2
 -32.4072   -0.7999 2
 -32.3916   -0.7655 2
 -32.3663   -0.7036 2
 -32.3449   -0.6441 2
 -32.3196   -0.5890 2
 -32.2885   -0.5386 2
 -32.2418   -0.4974 2
 -32.1716   -0.4538 2
 -32.0897   -0.3873 2
 -32.0038   -0.3232 2
 -31.9510   -0.2590 2
 -31.9159   -0.2017 2
 -31.8904   -0.1284 2
 -31.8631   -0.0550 2
