9788   76 MANIHIKI                                                              
  -7.2224 -167.7061 2
  -7.2065 -167.6765 2
  -7.1678 -167.6287 2
  -7.1473 -167.6036 2
  -7.1041 -167.5672 2
  -7.0404 -167.5011 2
  -7.0130 -167.4601 2
  -6.9880 -167.4009 2
  -6.9675 -167.3759 2
  -6.9425 -167.3576 2
  -6.9175 -167.3485 2
  -6.9197 -167.2893 2
  -6.9084 -167.2574 2
  -6.8856 -167.2187 2
  -6.8856 -167.2164 2
  -6.8651 -167.1595 2
  -6.8241 -167.1526 2
  -6.7444 -167.1321 2
  -6.7103 -167.1207 2
  -6.6829 -167.1048 2
  -6.6761 -167.0683 2
  -6.7103 -167.0137 2
  -6.7535 -167.0068 2
  -6.7945 -167.0000 2
  -6.8537 -167.0045 2
  -6.9106 -167.0251 2
  -6.9675 -167.0843 2
  -7.0222 -167.1663 2
  -7.0563 -167.2209 2
  -7.1041 -167.2870 2
  -7.1405 -167.3349 2
  -7.1837 -167.4123 2
  -7.1996 -167.4556 2
  -7.2269 -167.5057 2
  -7.2701 -167.5717 2
  -7.3065 -167.5991 2
  -7.3020 -167.5421 2
  -7.3088 -167.4920 2
  -7.3361 -167.4647 2
  -7.3930 -167.4373 2
  -7.3975 -167.4055 2
  -7.3793 -167.3417 2
  -7.3429 -167.2756 2
  -7.3247 -167.2301 2
  -7.2997 -167.1731 2
  -7.2747 -167.1139 2
  -7.2497 -167.0501 2
  -7.2224 -167.0114 2
  -7.1905 -166.9476 2
  -7.1701 -166.9180 2
  -7.1450 -166.8770 2
  -7.0836 -166.8679 2
  -7.0130 -166.8747 2
  -6.9357 -166.8793 2
  -6.8674 -166.8884 2
  -6.8355 -166.8998 2
  -6.7672 -166.9089 2
  -6.7171 -166.9225 2
  -6.6556 -166.9339 2
  -6.5759 -166.9362 2
  -6.5486 -166.9339 2
  -6.4825 -166.9112 2
  -6.4483 -166.8793 2
  -6.4096 -166.8838 2
  -6.3503 -166.8952 2
  -6.2956 -166.9522 2
  -6.2022 -167.0023 2
  -6.1611 -167.0159 2
  -6.1224 -167.0068 2
  -6.1087 -166.9613 2
  -6.1224 -166.9339 2
  -6.1269 -166.8975 2
  -6.0859 -166.8770 2
  -6.0220 -166.8861 2
  -5.9719 -166.8907 2
  -5.9399 -166.8884 2
  -5.8875 -166.8952 2
  -5.8305 -166.8975 2
  -5.7689 -166.8861 2
  -5.7232 -166.8565 2
  -5.7004 -166.7881 2
  -5.6776 -166.7267 2
  -5.6753 -166.7221 2
  -5.6297 -166.6743 2
  -5.5201 -166.6219 2
  -5.4905 -166.6219 2
  -5.4357 -166.6264 2
  -5.3192 -166.6424 2
  -5.2827 -166.6469 2
  -5.2530 -166.6447 2
  -5.2462 -166.6014 2
  -5.2507 -166.5809 2
  -5.2759 -166.5330 2
  -5.2964 -166.4989 2
  -5.3147 -166.4465 2
  -5.3170 -166.4260 2
  -5.3215 -166.3872 2
  -5.3238 -166.3508 2
  -5.3192 -166.3212 2
  -5.2964 -166.2893 2
  -5.2416 -166.2984 2
  -5.2005 -166.3098 2
  -5.0932 -166.3121 2
  -5.0406 -166.3257 2
  -5.0155 -166.3417 2
  -4.9812 -166.3462 2
  -4.9195 -166.3690 2
  -4.8716 -166.3804 2
  -4.8190 -166.3850 2
  -4.7756 -166.4055 2
  -4.7436 -166.4305 2
  -4.6933 -166.4328 2
  -4.6682 -166.3553 2
  -4.6362 -166.2916 2
  -4.6202 -166.2437 2
  -4.5928 -166.2050 2
  -4.5356 -166.1595 2
  -4.4967 -166.1276 2
  -4.4213 -166.1207 2
  -4.3573 -166.1253 2
  -4.2795 -166.1185 2
  -4.2224 -166.1139 2
  -4.1995 -166.0911 2
  -4.2247 -166.0478 2
  -4.2292 -166.0182 2
  -4.1149 -166.0251 2
  -4.0485 -166.0524 2
  -4.0188 -166.0934 2
  -3.9182 -166.1526 2
  -3.8541 -166.1686 2
  -3.8083 -166.1868 2
  -3.7351 -166.2437 2
  -3.6893 -166.2665 2
  -3.6436 -166.2984 2
  -3.5818 -166.3531 2
  -3.5566 -166.3872 2
  -3.5360 -166.4214 2
  -3.4696 -166.4989 2
  -3.4170 -166.5330 2
  -3.2979 -166.5626 2
  -3.2384 -166.5581 2
  -3.2338 -166.5535 2
  -3.1857 -166.5103 2
  -3.1697 -166.4283 2
  -3.2178 -166.3804 2
  -3.2682 -166.3121 2
  -3.3094 -166.2688 2
  -3.3277 -166.2506 2
  -3.3803 -166.1913 2
  -3.4238 -166.1595 2
  -3.4719 -166.1321 2
  -3.4902 -166.0569 2
  -3.4582 -166.0137 2
  -3.4101 -166.0433 2
  -3.3506 -166.1116 2
  -3.3208 -166.1389 2
  -3.2522 -166.1868 2
  -3.1903 -166.2323 2
  -3.1926 -166.2323 2
  -3.1583 -166.2415 2
  -3.1216 -166.2483 2
  -3.0529 -166.2528 2
  -3.0094 -166.2301 2
  -2.9705 -166.1572 2
  -2.9499 -166.0729 2
  -2.9865 -166.0159 2
  -3.0392 -165.9635 2
  -3.0690 -165.9112 2
  -3.0850 -165.9089 2
  -3.1079 -165.8656 2
  -3.1468 -165.7950 2
  -3.1766 -165.7380 2
  -3.2384 -165.6811 2
  -3.2796 -165.6036 2
  -3.3369 -165.5467 2
  -3.3689 -165.5103 2
  -3.4032 -165.4784 2
  -3.4536 -165.4396 2
  -3.5154 -165.3872 2
  -3.5566 -165.3371 2
  -3.6001 -165.2574 2
  -3.6092 -165.1754 2
  -3.6070 -165.1412 2
  -3.6070 -165.0866 2
  -3.6184 -165.0456 2
  -3.6298 -164.9886 2
  -3.6413 -164.9294 2
  -3.6962 -164.8292 2
  -3.7122 -164.8018 2
  -3.7488 -164.7449 2
  -3.7603 -164.7016 2
  -3.7763 -164.6697 2
  -3.7992 -164.6150 2
  -3.8106 -164.5854 2
  -3.8083 -164.5649 2
  -3.7854 -164.5740 2
  -3.7305 -164.6014 2
  -3.6802 -164.6401 2
  -3.6047 -164.6674 2
  -3.5864 -164.6720 2
  -3.5360 -164.6697 2
  -3.5200 -164.6651 2
  -3.4879 -164.6606 2
  -3.4284 -164.6970 2
  -3.4193 -164.7198 2
  -3.4376 -164.7745 2
  -3.4811 -164.8360 2
  -3.4971 -164.8633 2
  -3.5085 -164.9089 2
  -3.4925 -164.9453 2
  -3.4467 -164.9795 2
  -3.4055 -164.9772 2
  -3.3803 -164.9339 2
  -3.3346 -164.9157 2
  -3.2613 -164.9294 2
  -3.2453 -164.9021 2
  -3.2819 -164.8451 2
  -3.2934 -164.7881 2
  -3.2819 -164.7563 2
  -3.2590 -164.7585 2
  -3.2132 -164.7699 2
  -3.1903 -164.7244 2
  -3.2270 -164.6674 2
  -3.2957 -164.5786 2
  -3.4353 -164.3781 2
  -3.4879 -164.2779 2
  -3.5886 -164.1412 2
  -3.6550 -164.0296 2
  -3.7351 -163.9385 2
  -3.8015 -163.7790 2
  -3.8907 -163.6469 2
  -3.9387 -163.5649 2
  -4.0188 -163.4442 2
  -4.1080 -163.3622 2
  -4.1835 -163.2620 2
  -4.2475 -163.1959 2
  -4.3299 -163.0592 2
  -4.3413 -163.0159 2
  -4.4305 -162.8702 2
  -4.4830 -162.7722 2
  -4.5379 -162.6743 2
  -4.5905 -162.5809 2
  -4.6133 -162.5444 2
  -4.6385 -162.4806 2
  -4.7550 -162.3713 2
  -4.8761 -162.2870 2
  -4.9515 -162.2096 2
  -4.9835 -162.1139 2
  -4.9881 -162.0251 2
  -4.9812 -161.9089 2
  -4.9744 -161.8223 2
  -5.0109 -161.7585 2
  -5.0749 -161.7494 2
  -5.1571 -161.7790 2
  -5.2096 -161.8314 2
  -5.2485 -161.8815 2
  -5.3398 -161.9613 2
  -5.3603 -162.0159 2
  -5.3832 -162.0752 2
  -5.4334 -162.1549 2
  -5.4882 -162.1959 2
  -5.5566 -162.1708 2
  -5.6297 -162.1162 2
  -5.7164 -162.0957 2
  -5.7825 -162.1276 2
  -5.7506 -162.1731 2
  -5.7369 -162.2506 2
  -5.7529 -162.2984 2
  -5.8054 -162.3394 2
  -5.8373 -162.4009 2
  -5.8441 -162.4670 2
  -5.8624 -162.5285 2
  -5.9057 -162.5239 2
  -6.0289 -162.5011 2
  -6.1155 -162.4829 2
  -6.2204 -162.4510 2
  -6.2911 -162.4009 2
  -6.3412 -162.3371 2
  -6.3594 -162.3098 2
  -6.3731 -162.2620 2
  -6.3799 -162.1982 2
  -6.4232 -162.1116 2
  -6.4506 -162.0592 2
  -6.4643 -161.9772 2
  -6.4984 -161.8428 2
  -6.5577 -161.6948 2
  -6.5850 -161.6401 2
  -6.6328 -161.5854 2
  -6.6943 -161.5467 2
  -6.6784 -161.5103 2
  -6.6146 -161.4419 2
  -6.5736 -161.4146 2
  -6.5440 -161.3986 2
  -6.4665 -161.4396 2
  -6.4437 -161.5535 2
  -6.4073 -161.6105 2
  -6.3435 -161.6811 2
  -6.3230 -161.7494 2
  -6.3161 -161.8292 2
  -6.3047 -161.9294 2
  -6.2933 -162.0182 2
  -6.2706 -162.1071 2
  -6.2318 -162.1708 2
  -6.2044 -162.2141 2
  -6.1657 -162.2369 2
  -6.0950 -162.2528 2
  -6.0152 -162.2346 2
  -5.9331 -162.2118 2
  -5.8806 -162.1389 2
  -5.8601 -162.0433 2
  -5.8396 -161.9818 2
  -5.8259 -161.9089 2
  -5.8464 -161.8360 2
  -5.8670 -161.8041 2
  -5.8898 -161.7768 2
  -5.9696 -161.7677 2
  -6.1110 -161.7745 2
  -6.1543 -161.7631 2
  -6.1816 -161.6970 2
  -6.2341 -161.6241 2
  -6.3025 -161.5376 2
  -6.3572 -161.4761 2
  -6.3913 -161.4305 2
  -6.4301 -161.3645 2
  -6.4802 -161.3007 2
  -6.5167 -161.2323 2
  -6.5463 -161.1595 2
  -6.5850 -161.0752 2
  -6.6351 -161.0569 2
  -6.6807 -161.0524 2
  -6.7057 -161.1139 2
  -6.6829 -161.2027 2
  -6.6920 -161.2301 2
  -6.7490 -161.1595 2
  -6.7490 -161.1617 2
  -6.8082 -161.0775 2
  -6.8492 -161.0364 2
  -6.8970 -160.9635 2
  -6.9448 -160.8702 2
  -6.9721 -160.7927 2
  -7.0358 -160.6720 2
  -7.0881 -160.6128 2
  -7.1450 -160.5604 2
  -7.2338 -160.4784 2
  -7.2861 -160.4396 2
  -7.3429 -160.3895 2
  -7.3793 -160.3143 2
  -7.3816 -160.2437 2
  -7.3725 -160.1389 2
  -7.3702 -160.1276 2
  -7.3725 -160.0478 2
  -7.3907 -159.9818 2
  -7.4407 -159.9499 2
  -7.5066 -159.9180 2
  -7.5794 -159.8815 2
  -7.7044 -159.8565 2
  -7.8066 -159.8178 2
  -7.8975 -159.7813 2
  -7.9883 -159.7335 2
  -8.0292 -159.6743 2
  -8.0610 -159.6515 2
  -8.1449 -159.5421 2
  -8.2221 -159.4533 2
  -8.2448 -159.3986 2
  -8.3152 -159.3394 2
  -8.3832 -159.3303 2
  -8.4626 -159.3736 2
  -8.4649 -159.4169 2
  -8.4286 -159.5011 2
  -8.3492 -159.5831 2
  -8.3174 -159.6333 2
  -8.2879 -159.6925 2
  -8.2743 -159.7471 2
  -8.3356 -159.7654 2
  -8.3378 -159.7768 2
  -8.3469 -159.8451 2
  -8.4263 -159.8542 2
  -8.5216 -159.8383 2
  -8.6258 -159.8178 2
  -8.6417 -159.8064 2
  -8.6757 -159.7267 2
  -8.7256 -159.6424 2
  -8.7709 -159.5831 2
  -8.8275 -159.5239 2
  -8.8366 -159.5148 2
  -8.9046 -159.5011 2
  -9.0133 -159.5353 2
  -9.0812 -159.5854 2
  -9.1288 -159.5991 2
  -9.2103 -159.6082 2
  -9.3460 -159.6036 2
  -9.4026 -159.5604 2
  -9.4682 -159.5239 2
  -9.5496 -159.4738 2
  -9.5767 -159.4100 2
  -9.6287 -159.3622 2
  -9.6762 -159.3508 2
  -9.8298 -159.3485 2
  -9.8728 -159.3576 2
  -9.9699 -159.3872 2
 -10.0241 -159.4191 2
 -10.0579 -159.4966 2
 -10.1008 -159.5877 2
 -10.1392 -159.6879 2
 -10.1933 -159.8109 2
 -10.3219 -159.8588 2
 -10.4730 -159.8633 2
 -10.5722 -159.8679 2
 -10.6556 -159.7904 2
 -10.7052 -159.7267 2
 -10.7345 -159.6537 2
 -10.7908 -159.6128 2
 -10.9326 -159.6014 2
 -11.0361 -159.6264 2
 -11.1216 -159.6720 2
 -11.2386 -159.7358 2
 -11.3577 -159.7950 2
 -11.3780 -159.8087 2
 -11.4139 -159.8132 2
 -11.5914 -159.7904 2
 -11.7194 -159.7881 2
 -11.7553 -159.8360 2
 -11.7710 -159.8884 2
 -11.8002 -159.9476 2
 -11.8630 -160.0159 2
 -11.8944 -160.0478 2
 -12.0088 -160.0661 2
 -12.0402 -160.0957 2
 -11.9752 -160.1481 2
 -11.8653 -160.1754 2
 -11.8742 -160.1845 2
 -11.9685 -160.2301 2
 -12.0043 -160.2779 2
 -12.0268 -160.3576 2
 -11.9034 -160.4055 2
 -11.7418 -160.3576 2
 -11.5555 -160.3121 2
 -11.3892 -160.2642 2
 -11.2386 -160.2301 2
 -11.2071 -160.2825 2
 -11.2836 -160.3895 2
 -11.4387 -160.4396 2
 -11.6655 -160.4920 2
 -11.7351 -160.4784 2
 -11.8114 -160.4692 2
 -11.9415 -160.4715 2
 -12.1097 -160.4579 2
 -12.1523 -160.4556 2
 -12.2693 -160.4419 2
 -12.3880 -160.4305 2
 -12.4955 -160.4191 2
 -12.6253 -160.4100 2
 -12.7796 -160.4305 2
 -12.8891 -160.4624 2
 -12.9651 -160.4920 2
 -13.0701 -160.5216 2
 -13.1884 -160.5558 2
 -13.3111 -160.6014 2
 -13.4672 -160.7267 2
 -13.6210 -160.7608 2
 -13.7346 -160.8041 2
 -13.8815 -160.8451 2
 -14.0929 -160.8884 2
 -14.2484 -160.9499 2
 -14.3706 -160.9863 2
 -14.4816 -161.0433 2
 -14.4972 -161.0866 2
 -14.4283 -161.1093 2
 -14.2907 -161.0729 2
 -14.1796 -161.0661 2
 -14.0706 -161.0547 2
 -13.9372 -161.0228 2
 -13.8148 -160.9909 2
 -13.6856 -160.9408 2
 -13.6032 -160.9066 2
 -13.5274 -160.8611 2
 -13.4962 -160.8292 2
 -13.4539 -160.7973 2
 -13.3691 -160.7699 2
 -13.4316 -160.8269 2
 -13.5631 -160.9134 2
 -13.6054 -160.9339 2
 -13.7012 -160.9932 2
 -13.8326 -161.0615 2
 -13.9194 -161.1367 2
 -13.9550 -161.2005 2
 -13.9527 -161.2870 2
 -13.8815 -161.3166 2
 -13.8393 -161.3189 2
 -13.8815 -161.3781 2
 -13.9171 -161.4077 2
 -13.9928 -161.4533 2
 -14.0773 -161.5125 2
 -14.1195 -161.5581 2
 -14.1996 -161.6036 2
 -14.2773 -161.6355 2
 -14.3662 -161.6492 2
 -14.3795 -161.6560 2
 -14.4949 -161.7335 2
 -14.5948 -161.7403 2
 -14.7212 -161.7585 2
 -14.8298 -161.7836 2
 -14.8431 -161.8405 2
 -14.8697 -161.9385 2
 -14.9007 -161.9886 2
 -14.9206 -162.0979 2
 -14.9051 -162.1686 2
 -14.8697 -162.2346 2
 -14.8697 -162.3371 2
 -14.9428 -162.4055 2
 -15.0092 -162.4738 2
 -15.0092 -162.5877 2
 -14.9384 -162.6173 2
 -14.8520 -162.6401 2
 -14.7700 -162.6310 2
 -14.6791 -162.6378 2
 -14.6103 -162.6788 2
 -14.5038 -162.7471 2
 -14.3928 -162.8041 2
 -14.2907 -162.8360 2
 -14.2218 -162.8702 2
 -14.1218 -162.9112 2
 -14.1084 -162.9180 2
 -13.9906 -162.9932 2
 -13.9283 -163.1276 2
 -13.8593 -163.2073 2
 -13.8125 -163.2733 2
 -13.7725 -163.3371 2
 -13.6990 -163.4305 2
 -13.5809 -163.5786 2
 -13.5185 -163.6355 2
 -13.4695 -163.6925 2
 -13.4293 -163.7563 2
 -13.3803 -163.8223 2
 -13.3022 -163.8519 2
 -13.2486 -163.8360 2
 -13.1728 -163.8018 2
 -13.1795 -163.7859 2
 -13.1995 -163.7267 2
 -13.1884 -163.6720 2
 -13.1326 -163.6834 2
 -13.0276 -163.7426 2
 -12.8913 -163.7859 2
 -12.8153 -163.8451 2
 -12.7192 -163.9021 2
 -12.6499 -163.9635 2
 -12.5447 -164.0592 2
 -12.4798 -164.1640 2
 -12.4283 -164.2665 2
 -12.4283 -164.4009 2
 -12.4350 -164.5717 2
 -12.4171 -164.6902 2
 -12.3746 -164.8428 2
 -12.3320 -164.9157 2
 -12.2536 -165.0387 2
 -12.1501 -165.1777 2
 -12.1411 -165.2027 2
 -12.0985 -165.2688 2
 -12.0268 -165.3326 2
 -11.9057 -165.4191 2
 -11.7935 -165.5330 2
 -11.7553 -165.5626 2
 -11.7463 -165.5695 2
 -11.6947 -165.6241 2
 -11.5667 -165.6447 2
 -11.4769 -165.6674 2
 -11.4207 -165.6651 2
 -11.4117 -165.6993 2
 -11.4274 -165.7153 2
 -11.5240 -165.7198 2
 -11.6565 -165.6879 2
 -11.7374 -165.6560 2
 -11.8249 -165.6765 2
 -11.8339 -165.7517 2
 -11.8204 -165.7927 2
 -11.7553 -165.8519 2
 -11.5937 -165.8952 2
 -11.5577 -165.9225 2
 -11.4926 -165.9476 2
 -11.3690 -165.9704 2
 -11.2251 -166.0182 2
 -11.1869 -166.0410 2
 -11.1306 -166.0615 2
 -11.0834 -166.1435 2
 -11.0114 -166.2346 2
 -10.9461 -166.3030 2
 -10.9011 -166.3462 2
 -10.8155 -166.3986 2
 -10.7750 -166.4806 2
 -10.7480 -166.6128 2
 -10.7840 -166.7289 2
 -10.8403 -166.8611 2
 -10.8966 -167.0023 2
 -10.9101 -167.1071 2
 -10.9956 -167.1868 2
 -11.1374 -167.2437 2
 -11.1914 -167.2483 2
 -11.2858 -167.2278 2
 -11.3218 -167.2118 2
 -11.3960 -167.1617 2
 -11.4566 -167.1002 2
 -11.5061 -167.0456 2
 -11.5757 -167.0433 2
 -11.5937 -167.1116 2
 -11.5443 -167.1913 2
 -11.4679 -167.2665 2
 -11.3667 -167.3166 2
 -11.2926 -167.3531 2
 -11.2273 -167.3986 2
 -11.1644 -167.4123 2
 -11.0789 -167.4328 2
 -11.0114 -167.4214 2
 -10.9484 -167.3622 2
 -10.8876 -167.2893 2
 -10.8516 -167.3121 2
 -10.8831 -167.4191 2
 -10.9439 -167.4738 2
 -11.0136 -167.5285 2
 -11.0901 -167.5649 2
 -11.1081 -167.7061 2
 -11.0676 -167.8155 2
 -10.9619 -167.9248 2
 -10.8673 -168.0478 2
 -10.7727 -168.2050 2
 -10.7209 -168.3007 2
 -10.6871 -168.3690 2
 -10.6646 -168.4419 2
 -10.7322 -168.4465 2
 -10.8245 -168.4283 2
 -10.8831 -168.4624 2
 -10.9349 -168.5239 2
 -10.9956 -168.4989 2
 -11.0159 -168.4214 2
 -11.0654 -168.2939 2
 -11.1081 -168.1572 2
 -11.1914 -168.0364 2
 -11.2746 -167.9431 2
 -11.3555 -167.8747 2
 -11.4229 -167.8770 2
 -11.4072 -168.0091 2
 -11.3420 -168.0752 2
 -11.2746 -168.1640 2
 -11.2183 -168.2711 2
 -11.2094 -168.2916 2
 -11.1531 -168.4601 2
 -11.0811 -168.5626 2
 -11.0429 -168.6720 2
 -11.0114 -168.7813 2
 -11.0294 -168.9043 2
 -11.0676 -169.0319 2
 -11.0879 -169.1253 2
 -11.0384 -169.2005 2
 -11.0181 -169.2096 2
 -10.8921 -169.2551 2
 -10.8223 -169.3030 2
 -10.7299 -169.3257 2
 -10.6376 -169.3349 2
 -10.5812 -169.2870 2
 -10.5181 -169.2255 2
 -10.4663 -169.1777 2
 -10.4009 -169.1663 2
 -10.3513 -169.2187 2
 -10.3919 -169.3030 2
 -10.4595 -169.3895 2
 -10.5564 -169.5171 2
 -10.5902 -169.5877 2
 -10.6195 -169.6720 2
 -10.6195 -169.7335 2
 -10.6286 -169.8497 2
 -10.6195 -169.9476 2
 -10.6060 -170.0251 2
 -10.5722 -170.0661 2
 -10.5226 -170.0638 2
 -10.4888 -170.0045 2
 -10.4640 -169.9658 2
  99.0000   99.0000 3
